time,open,high,low,close,volume
1.58E+09,133.69,134.11,133.66,133.77,1830.83681
1.58E+09,133.73,133.91,133.59,133.66,962.85165
1.58E+09,133.67,134.03,133.62,133.94,934.14373
1.58E+09,133.95,134.25,133.88,134.19,1973.70272
1.58E+09,134.19,134.2,133.72,133.94,1075.94415
1.58E+09,133.92,134.04,133.71,133.95,908.78186
1.58E+09,133.92,134.24,133.9,134.24,1967.95562
1.58E+09,134.23,134.31,133.56,133.59,1897.93493
1.58E+09,133.57,133.87,133.41,133.72,1555.63189
1.58E+09,133.72,134.03,133.72,133.91,601.49248
1.58E+09,133.9,133.93,133.53,133.54,874.75617
1.58E+09,133.57,133.83,133.52,133.78,661.14033
1.58E+09,133.78,134.14,133.73,133.98,931.52391
1.58E+09,133.97,133.99,133.58,133.6,777.17577
1.58E+09,133.61,133.67,133.42,133.47,2270.18921
1.58E+09,133.47,133.71,133.41,133.65,737.41995
1.58E+09,133.65,133.95,133.62,133.95,2003.96039
1.58E+09,133.94,134.15,133.9,134.13,1692.91813
1.58E+09,134.11,134.14,133.82,133.85,1945.94919
1.58E+09,133.84,134.18,133.79,134.11,1580.37871
1.58E+09,134.09,134.14,133.77,133.88,1796.94004
1.58E+09,133.91,133.95,133.24,133.4,2269.32591
1.58E+09,133.4,133.6,133.07,133.42,3204.59444
1.58E+09,133.43,133.74,133.43,133.45,1491.21016
1.58E+09,133.47,133.77,133.45,133.69,721.92653
1.58E+09,133.69,133.82,133.62,133.77,959.10043
1.58E+09,133.76,133.79,133.3,133.32,1663.18541
1.58E+09,133.33,133.49,133.08,133.43,1448.38617
1.58E+09,133.41,133.46,133.14,133.19,1246.08151
1.58E+09,133.2,133.25,132.5,132.79,3438.28765
1.58E+09,132.81,133.18,132.59,133.17,2112.56766
1.58E+09,133.18,133.25,132.89,133.04,1295.24664
1.58E+09,133.09,133.1,132.69,132.99,3598.87412
1.58E+09,132.99,133.09,132.79,132.9,1556.36193
1.58E+09,132.9,133.17,132.83,132.93,1636.92645
1.58E+09,132.93,133.1,132.86,133.07,938.6799
1.58E+09,133.05,133.33,133.03,133.31,2169.76824
1.58E+09,133.31,133.32,133.03,133.06,1275.18308
1.58E+09,133.06,133.09,132.94,132.98,855.90752
1.58E+09,132.97,133.66,132.96,133.58,2891.72481
1.58E+09,133.6,133.62,133.31,133.44,1546.36938
1.58E+09,133.43,133.43,133.21,133.26,1564.17439
1.58E+09,133.26,133.46,133,133.34,1764.92435
1.58E+09,133.34,133.48,133.12,133.13,879.59351
1.58E+09,133.15,133.22,132.96,133.06,1816.05046
1.58E+09,133.07,133.39,133,133.09,1424.55654
1.58E+09,133.12,133.67,133.04,133.58,2594.51507
1.58E+09,133.58,133.84,133.41,133.84,953.45801
1.58E+09,133.84,134.74,133.83,134.28,7173.08357
1.58E+09,134.28,134.86,134.28,134.6,2938.93212
1.58E+09,134.6,134.78,134.32,134.51,2864.80875
1.58E+09,134.54,134.69,134.37,134.61,1311.98844
1.58E+09,134.6,135.85,133.69,133.69,11852.46419
1.58E+09,133.71,134.16,132.8,133.51,13657.54437
1.58E+09,133.5,133.52,133.11,133.31,4208.47886
1.58E+09,133.32,134.04,133.07,133.79,2602.33253
1.58E+09,133.76,134.27,133.6,134.06,2689.48811
1.58E+09,134.1,134.19,133.69,133.72,1140.33731
1.58E+09,133.71,134,133.44,133.53,1581.13632
1.58E+09,133.54,133.99,133.54,133.87,1622.42252
1.58E+09,133.87,134.01,133.69,133.87,910.29831
1.58E+09,133.86,134.2,133.83,134.08,1160.18092
1.58E+09,134.09,134.3,134,134.19,1275.05785
1.58E+09,134.2,134.23,133.68,134.12,1291.14459
1.58E+09,134.09,134.54,134.03,134.22,2315.03706
1.58E+09,134.22,134.4,133.92,134.12,1301.32637
1.58E+09,134.11,134.14,133.8,133.85,497.66143
1.58E+09,133.85,134.06,133.81,133.93,781.0978
1.58E+09,133.93,134.29,133.91,134.28,688.90671
1.58E+09,134.27,134.37,133.9,134.1,861.77013
1.58E+09,134.14,134.4,134.08,134.21,1001.45146
1.58E+09,134.21,134.21,133.81,133.9,796.35179
1.58E+09,133.88,134.17,133.77,134.13,498.43168
1.58E+09,134.14,134.24,134.12,134.2,495.13363
1.58E+09,134.2,134.96,134.19,134.82,3938.39635
1.58E+09,134.82,135.02,134.6,134.67,1977.38734
1.58E+09,134.67,134.69,134.29,134.43,1415.39224
1.58E+09,134.45,135.24,134.34,134.76,4561.0774
1.58E+09,134.76,135.09,134.71,134.77,1938.35202
1.58E+09,134.76,135.78,134.76,135.67,6097.79019
1.58E+09,135.65,135.83,135.37,135.53,3040.25973
1.58E+09,135.53,135.83,135.4,135.65,6682.23338
1.58E+09,135.64,136,135.47,135.59,4065.05357
1.58E+09,135.59,135.62,135.15,135.5,2113.04763
1.58E+09,135.48,135.68,135.27,135.53,1093.42567
1.58E+09,135.51,135.57,135.31,135.46,1453.33258
1.58E+09,135.47,135.87,135.45,135.6,2028.66545
1.58E+09,135.59,135.7,135.45,135.63,1294.68973
1.58E+09,135.63,135.85,135.63,135.85,2343.05793
1.58E+09,135.85,136.2,135.79,136.16,4789.64642
1.58E+09,136.17,137.24,135.82,136.16,13217.78216
1.58E+09,136.16,136.18,135.67,136,4899.55372
1.58E+09,136,136.02,135.62,135.77,1168.83199
1.58E+09,135.77,136.44,135.73,135.91,2137.89173
1.58E+09,135.91,136.26,135.66,136.14,2899.8817
1.58E+09,136.14,136.16,135.74,136.09,1006.84993
1.58E+09,136.1,136.25,135.64,135.83,1234.07404
1.58E+09,135.83,136.45,135.81,136.19,1776.19164
1.58E+09,136.17,136.59,136.16,136.49,1706.02596
1.58E+09,136.49,136.5,135.9,136.02,2203.00441
1.58E+09,136.06,136.2,135.86,136.08,868.47196
1.58E+09,136.05,136.2,135.88,136.11,538.66502
1.58E+09,136.1,136.22,135.82,136.17,705.89974
1.58E+09,136.17,136.18,135.94,135.94,371.38463
1.58E+09,135.96,136.16,135.94,136.12,479.14949
1.58E+09,136.1,136.31,135.98,136.02,2072.40759
1.58E+09,136.04,136.24,135.71,135.85,1471.20963
1.58E+09,135.85,136.04,135.82,135.93,1156.52301
1.58E+09,135.92,135.93,135.68,135.72,551.17947
1.58E+09,135.76,135.78,135,135.38,4686.35111
1.58E+09,135.42,135.57,135,135.46,3687.45971
1.58E+09,135.46,135.62,135.28,135.46,1139.07685
1.58E+09,135.44,135.49,134.94,135.17,2457.32819
1.58E+09,135.15,135.34,135.04,135.32,1470.30666
1.58E+09,135.32,135.46,135.13,135.38,754.04327
1.58E+09,135.38,135.49,135.23,135.3,943.67707
1.58E+09,135.3,135.32,134.7,134.82,3800.24941
1.58E+09,134.82,135.09,134.7,134.88,2774.40305
1.58E+09,134.88,135.14,134.77,135.06,2172.96899
1.58E+09,135.05,135.18,134.85,135.15,1287.90552
1.58E+09,135.16,135.37,135.15,135.29,829.31984
1.58E+09,135.28,135.36,135.03,135.07,4240.08529
1.58E+09,135.06,135.59,135.06,135.49,1530.9456
1.58E+09,135.47,135.69,135.28,135.66,1833.57666
1.58E+09,135.65,135.75,135.46,135.6,1101.68616
1.58E+09,135.61,135.97,135.56,135.91,1552.8801
1.58E+09,135.95,135.95,135.65,135.9,1317.51071
1.58E+09,135.92,135.95,135.24,135.31,1712.2573
1.58E+09,135.31,135.73,135.25,135.57,936.44956
1.58E+09,135.57,135.74,135.47,135.6,758.35753
1.58E+09,135.61,135.79,135.51,135.73,834.24939
1.58E+09,135.69,135.89,135.63,135.86,1272.49072
1.58E+09,135.85,135.94,135.71,135.8,1739.00536
1.58E+09,135.78,135.82,135.58,135.58,813.08039
1.58E+09,135.57,135.98,135.51,135.97,1444.21682
1.58E+09,135.97,136.91,135.9,136.64,5723.85073
1.58E+09,136.63,137.96,136.57,137.02,16311.37123
1.58E+09,137.06,137.49,137,137.26,3360.30067
1.58E+09,137.24,137.98,137.01,137.28,5674.47765
1.58E+09,137.26,137.92,137.26,137.84,3519.89888
1.58E+09,137.84,138.16,137.38,137.45,6486.73545
1.58E+09,137.48,137.71,136.64,137.16,3817.53069
1.58E+09,137.12,137.24,136.77,137.16,1481.79982
1.58E+09,137.17,137.73,137.02,137.67,1973.47951
1.58E+09,137.66,138.18,137.46,137.99,3278.17057
1.58E+09,137.95,138.19,137.59,137.8,2918.20624
1.58E+09,137.8,138.04,137.43,137.56,3206.3965
1.58E+09,137.57,137.76,137.22,137.23,2392.7947
1.58E+09,137.22,137.47,136.89,137.36,3099.02901
1.58E+09,137.35,137.81,137.2,137.79,1819.06944
1.58E+09,137.8,137.83,137.39,137.67,1482.20925
1.58E+09,137.66,137.75,137.36,137.61,1329.23881
1.58E+09,137.61,137.73,137.45,137.64,732.99525
1.58E+09,137.63,138,137.61,137.97,2092.31289
1.58E+09,137.97,137.98,137.71,137.89,1037.20381
1.58E+09,137.88,137.88,137.45,137.6,1452.10713
1.58E+09,137.57,137.9,137.53,137.85,913.69058
1.58E+09,137.86,138.06,137.71,137.85,1306.67374
1.58E+09,137.85,137.86,136.91,137.1,2752.7531
1.58E+09,137.07,137.25,136.71,136.75,2568.78655
1.58E+09,136.72,136.75,135,135.62,13708.64266
1.58E+09,135.66,136.01,135.3,135.37,3034.47127
