time,open,high,low,close,volume
1.58E+09,7131.18,7144.23,7122.34,7128.79,285.784094
1.58E+09,7129.05,7136.04,7123.47,7133.19,221.698858
1.58E+09,7133.86,7156.45,7130.3,7154.86,196.343972
1.58E+09,7154.86,7157.1,7133.49,7135.59,252.474001
1.58E+09,7135.59,7152,7135.59,7140.11,258.960271
1.58E+09,7140.13,7143.97,7123.46,7128,217.195865
1.58E+09,7128,7135.22,7120,7134.06,220.934582
1.58E+09,7134.08,7136.21,7123.32,7130.98,165.339
1.58E+09,7130.37,7146.85,7110.51,7111.98,328.303787
1.58E+09,7112.88,7124.86,7109.8,7119.18,319.645977
1.58E+09,7119.43,7125.96,7113.57,7117.5,237.708448
1.58E+09,7117.06,7117.11,7020,7052.32,2718.81594
1.58E+09,7052.32,7053.09,6939.59,6977.09,3395.61109
1.58E+09,6977.39,6987.4,6924.74,6950,1307.493593
1.58E+09,6950.31,6984.06,6948.53,6975.4,989.20991
1.58E+09,6974.36,6979.38,6961.22,6970.04,491.510947
1.58E+09,6970.04,6970.25,6949.96,6962.76,542.314211
1.58E+09,6962.74,6976.56,6957.05,6965,288.236919
1.58E+09,6965,6985,6959.41,6979.92,403.81686
1.58E+09,6979.94,6989.68,6972.63,6974.02,279.229949
1.58E+09,6974.02,6979.36,6960,6978.13,380.957845
1.58E+09,6978.06,6989.82,6965.51,6976.24,463.822168
1.58E+09,6975.93,6993.72,6969.17,6986.22,274.057202
1.58E+09,6986.23,6995,6982.14,6983.27,278.293387
1.58E+09,6982.63,6983.22,6967.43,6969.8,262.611957
1.58E+09,6969.8,6971.2,6941.27,6949.02,402.360348
1.58E+09,6949.93,6971.21,6949,6961,247.042895
1.58E+09,6961,6967.59,6946.02,6948.49,226.631134
1.58E+09,6948.16,6959.91,6946.2,6959.4,171.489574
1.58E+09,6959.45,6968.88,6953,6967.39,144.085266
1.58E+09,6967.7,6980,6961.22,6975.62,181.808706
1.58E+09,6975.62,6985,6971.13,6977.73,168.473169
1.58E+09,6977.55,6977.73,6963.02,6967.73,179.445114
1.58E+09,6967.63,6978.24,6964.98,6966.71,172.465624
1.58E+09,6966.71,6971.68,6963.02,6966.6,122.130699
1.58E+09,6967.04,6976.32,6965.68,6974.8,94.282592
1.58E+09,6974.8,6974.8,6960,6962.9,184.210381
1.58E+09,6963.4,6964.85,6950,6962.34,253.482108
1.58E+09,6962.47,6974.75,6957.66,6961,187.801591
1.58E+09,6961.62,6968.82,6959.87,6965.71,115.573511
1.58E+09,6965.49,6966.47,6948.45,6962.98,231.771454
1.58E+09,6962.98,6963,6948,6955.63,137.584201
1.58E+09,6955.65,6955.78,6921,6928.19,310.120661
1.58E+09,6928.37,6941.12,6912.88,6937,427.255727
1.58E+09,6937,6946.07,6932.22,6937.34,234.664695
1.58E+09,6937.01,6941,6932.01,6936.99,204.685131
1.58E+09,6935.72,6937.1,6885.1,6912.97,1085.814209
1.58E+09,6912.92,6912.92,6878.19,6888.85,877.417649
1.58E+09,6888.26,6904.99,6871.04,6904.03,744.099726
1.58E+09,6904.34,6947.38,6903.76,6943.11,958.398072
1.58E+09,6942.29,6965.08,6942.29,6954.95,797.839682
1.58E+09,6954.95,6966.8,6946.09,6956.88,369.656073
1.58E+09,6957.66,6960,6946.51,6959.64,247.129808
1.58E+09,6959.47,6966.36,6954.47,6957.04,227.013626
1.58E+09,6957.11,6958.37,6943.02,6952.16,389.96665
1.58E+09,6951.22,6952.66,6940,6952.04,382.479424
1.58E+09,6952.04,6992.33,6948.64,6991.66,620.261609
1.58E+09,6991.86,7053.02,6980,7017.01,1621.38974
1.58E+09,7017.18,7248,7004.11,7243.4,3591.895327
1.58E+09,7243.4,7264.71,7149.17,7210.19,3727.351021
1.58E+09,7210.2,7249,7168.48,7171.85,1709.287771
1.58E+09,7171.34,7201.08,7170.01,7178,829.966114
1.58E+09,7178,7196.65,7174.7,7188.98,474.494782
1.58E+09,7188.98,7226.51,7181.88,7220.47,562.022298
1.58E+09,7220.49,7225,7201.31,7205.47,574.186927
1.58E+09,7205.47,7207.86,7193.08,7199.73,694.686993
1.58E+09,7199.65,7216.98,7190.14,7195.44,549.422948
1.58E+09,7195.35,7210,7194.49,7202.22,256.962292
1.58E+09,7202.06,7217.99,7201,7211.92,567.435521
1.58E+09,7211.94,7231.57,7205.31,7223.46,514.174233
1.58E+09,7223.25,7232,7208.23,7220.97,509.309546
1.58E+09,7220.7,7221.77,7185.04,7203.21,594.457584
1.58E+09,7202.28,7231.93,7202.28,7220.91,521.233887
1.58E+09,7220.89,7224.65,7212.72,7216.74,250.34627
1.58E+09,7216.8,7297.29,7216.68,7288.16,1683.973788
1.58E+09,7286.73,7290,7239.43,7260.6,1520.980564
1.58E+09,7260.64,7335.95,7256.56,7310.6,2308.823786
1.58E+09,7311.07,7321,7290,7310.81,995.927613
1.58E+09,7310.86,7317.07,7298.08,7310.57,721.812028
1.58E+09,7311.28,7358.88,7307.94,7348.42,1442.467205
1.58E+09,7349.3,7370.92,7323.01,7370.01,1249.947787
1.58E+09,7370.15,7371.92,7325.41,7331.21,906.862443
1.58E+09,7331.28,7342.53,7281.3,7302.02,1235.19344
1.58E+09,7302.02,7321.48,7300.62,7312.25,532.458744
1.58E+09,7312.26,7341.17,7306.61,7337.78,698.817673
1.58E+09,7337.94,7338.98,7322.5,7327.52,362.885454
1.58E+09,7328.15,7332.68,7313.33,7329.15,432.013183
1.58E+09,7329.31,7346,7315,7340.46,333.141156
1.58E+09,7340.46,7350,7320.02,7346.46,420.002825
1.58E+09,7346.74,7350.19,7337,7338.26,452.96824
1.58E+09,7338.43,7339.41,7319.13,7320,445.134473
1.58E+09,7320,7326.57,7303.14,7322.78,399.117082
1.58E+09,7324.1,7331.02,7311.59,7326.56,357.528743
1.58E+09,7326.07,7330.17,7314.41,7330.15,244.684046
1.58E+09,7329.54,7331.96,7320.58,7328.18,236.376199
1.58E+09,7327.48,7380,7326.01,7348.87,1067.88001
1.58E+09,7348.36,7362.31,7255,7273.04,2251.800945
1.58E+09,7273.04,7277.37,7229.3,7261.57,1153.444554
1.58E+09,7260.11,7277.66,7250.01,7274.15,772.468018
1.58E+09,7274.15,7278.95,7253.77,7254.73,405.929602
1.58E+09,7255.49,7269.95,7252.48,7262.8,333.720877
1.58E+09,7262.57,7276.99,7262.37,7269,356.097181
1.58E+09,7269.79,7276.98,7263.47,7268.23,396.840321
1.58E+09,7268.92,7322.44,7267.02,7320.18,1284.992413
1.58E+09,7320.17,7385.93,7293.1,7356.78,1621.079197
1.58E+09,7356.78,7405,7313.34,7368.55,2570.154207
1.58E+09,7365.93,7380.76,7340.11,7373.35,969.14898
1.58E+09,7374.45,7395,7359.32,7386.03,691.94455
1.58E+09,7388.21,7403.2,7343.13,7352.12,981.227891
1.58E+09,7352.3,7364.33,7335.21,7361.56,492.458812
1.58E+09,7361.86,7381.78,7352.93,7376.21,424.075653
1.58E+09,7376.96,7378.25,7351.03,7355.26,303.460707
1.58E+09,7355.23,7364,7331.03,7340.01,514.939018
1.58E+09,7340.7,7352.78,7330.32,7349.3,415.023222
1.58E+09,7349.3,7369.47,7345.11,7360.17,273.100946
1.58E+09,7360.52,7363.12,7340.11,7342.96,219.468416
1.58E+09,7342.95,7343.69,7280,7307.24,941.072037
1.58E+09,7306.66,7338.44,7300,7332.84,413.949567
1.58E+09,7332.86,7352.33,7319.88,7339.52,628.700838
1.58E+09,7339.79,7344.86,7326,7343.08,275.280436
1.58E+09,7343.62,7361,7336.14,7337.36,462.446448
1.58E+09,7336.39,7342.9,7297.01,7323.06,530.296385
1.58E+09,7323.06,7328.79,7311,7321.95,335.844737
1.58E+09,7321.93,7334.16,7313,7316.99,217.425612
1.58E+09,7317.01,7327,7306.89,7327,236.110285
1.58E+09,7327,7335,7322.04,7325.69,302.881615
1.58E+09,7325.69,7330.52,7307.36,7315.48,133.159761
1.58E+09,7316.14,7316.74,7262.68,7283,555.777484
1.58E+09,7281.69,7309,7269.63,7281.75,345.886684
1.58E+09,7281.22,7297.17,7266.99,7269.78,278.747589
1.58E+09,7271.06,7282.11,7260.01,7279,292.029594
1.58E+09,7279,7320.54,7276.23,7300.56,490.881398
1.58E+09,7301.32,7323.97,7291.75,7303.75,566.700255
1.58E+09,7303.83,7346.08,7302.3,7335.94,416.284029
1.58E+09,7336.47,7339.17,7319.79,7323.57,359.872413
1.58E+09,7323.57,7345,7313.18,7344.96,369.999641
1.58E+09,7345,7350,7315.72,7325.06,523.250948
1.58E+09,7325.89,7326.98,7309.38,7316.39,190.084449
1.58E+09,7316.97,7317,7289.98,7291.52,326.388202
1.58E+09,7291.53,7314.91,7290.8,7302.24,200.682885
1.58E+09,7304.96,7308.69,7293.11,7295.63,290.262396
1.58E+09,7296.49,7306.19,7280.85,7303.03,255.200631
1.58E+09,7302.18,7312.58,7297.82,7311.11,133.427736
1.58E+09,7311.16,7311.99,7300.73,7309.16,142.430476
1.58E+09,7308.71,7313.84,7299.13,7312.58,137.017288
1.58E+09,7313.63,7314.7,7302.09,7306.66,213.029442
1.58E+09,7304.92,7311,7296.18,7309.6,251.30526
1.58E+09,7310.46,7328.99,7307.98,7327.83,266.929725
1.58E+09,7328.21,7338.46,7318.56,7331.19,212.317864
1.58E+09,7330.88,7339,7319.93,7320.86,195.651586
1.58E+09,7320.87,7331.49,7319.41,7325.54,165.74075
1.58E+09,7325.72,7339.69,7323.83,7333.11,190.065197
1.58E+09,7333.14,7333.2,7319.03,7323.03,152.997158
1.58E+09,7323.06,7327.71,7312.65,7326.84,187.196055
1.58E+09,7326.69,7334.75,7323.25,7329.69,205.630321
1.58E+09,7329.7,7338.46,7328.82,7334.86,146.009671
1.58E+09,7334.59,7334.97,7325,7330.99,196.524857
1.58E+09,7330.99,7350.08,7325.03,7346.09,246.587936
1.58E+09,7346.85,7369.28,7344.1,7348.07,540.836329
1.58E+09,7348.76,7351.24,7340,7344.69,322.789663
1.58E+09,7344.7,7357.59,7340.02,7354,188.305393
1.58E+09,7354,7367.88,7350.01,7358.09,393.28457
1.58E+09,7358.4,7358.98,7340,7349.63,326.836194
1.58E+09,7349.63,7360.31,7340,7354.96,259.670879
1.58E+09,7354.95,7359,7344.19,7357.28,257.001945
1.58E+09,7357.18,7363.63,7327.32,7328.62,470.525623
1.58E+09,7329.12,7342.2,7328.24,7334.85,391.978209
1.58E+09,7334.97,7353,7334.86,7348.11,233.375088
1.58E+09,7348.04,7348.45,7330,7333.77,418.714048
1.58E+09,7333.71,7347.15,7331.02,7346.86,235.41081
1.58E+09,7346.8,7365,7345.1,7350.33,309.189826
1.58E+09,7350.34,7360.04,7345.06,7346.59,309.428541
1.58E+09,7346.4,7348.8,7339.28,7340.82,232.727652
1.58E+09,7340.23,7349,7339.83,7347.84,239.450293
1.58E+09,7347.73,7358.46,7344.28,7355.76,276.288452
1.58E+09,7355.66,7369.18,7354.81,7363.88,335.644236
1.58E+09,7364.32,7365.69,7351.3,7355.96,314.701907
1.58E+09,7355.96,7369.63,7353.16,7362.04,439.566138
1.58E+09,7361.38,7365.92,7344.52,7350,406.880168
